"SPECIES","YEAR","WEEKNO","NM"
122,1999,6,0.00170382009219147
122,1999,7,0.00239611307924812
122,1999,8,0.00354260326661542
122,1999,9,0.00537952638674402
122,1999,10,0.00819582303639955
122,1999,11,0.0122922662933192
122,1999,12,0.0178599280036398
122,1999,13,0.0246065500064186
122,1999,14,0.0305392594704437
122,1999,15,0.0321010686498383
122,1999,16,0.0283152710200544
122,1999,17,0.024146931983126
122,1999,18,0.0235284223814307
122,1999,19,0.0282678511380921
122,1999,20,0.0392520926721152
122,1999,21,0.0583488100811999
122,1999,22,0.0863299905713706
122,1999,23,0.118583707450348
122,1999,24,0.14248219459769
122,1999,25,0.152688542439446
122,1999,26,0.154510172590969
122,2000,1,0.00318753729696308
122,2000,2,0.00258124516438093
122,2000,3,0.00212674975713766
122,2000,4,0.00181411477511853
122,2000,5,0.00165155308334436
122,2000,6,0.00170023160325878
122,2000,7,0.00210104481662415
122,2000,8,0.00315446310464687
122,2000,9,0.00551226266522677
122,2000,10,0.0106527254516235
122,2000,11,0.0203920849359689
122,2000,12,0.0333361961056292
122,2000,13,0.0412860049384773
122,2000,14,0.0404582088548206
122,2000,15,0.0346785322270108
122,2000,16,0.0286629162654266
122,2000,17,0.0249851208296248
122,2000,18,0.0250631375253181
122,2000,19,0.0299302530746209
122,2000,20,0.0405257500924765
122,2000,21,0.0587922405775208
122,2000,22,0.0852447294000918
122,2000,23,0.11394418969658
122,2000,24,0.130956979239803
122,2000,25,0.132201286438085
122,2000,26,0.125060442080221
122,2001,1,0.00429971308342217
122,2001,2,0.00207947185189704
122,2001,3,0.0012259180153278
122,2001,4,0.00107299987137302
122,2001,5,0.00148452170473076
122,2001,6,0.0026070061851062
122,2001,7,0.00452012229776093
122,2001,8,0.00672479964861897
122,2001,9,0.00848211702591138
122,2001,10,0.00911837416230143
122,2001,11,0.00945218946929292
122,2001,12,0.011536479938697
122,2001,13,0.0192185689593847
122,2001,14,0.0376204724615162
122,2001,15,0.0671791860145299
122,2001,16,0.0910053094503602
122,2001,17,0.0948120443692118
122,2001,18,0.079848321888801
122,2001,19,0.0597464576622013
122,2001,20,0.0467851358881681
122,2001,21,0.0450296771130135
122,2001,22,0.0533691835148584
122,2001,23,0.0680096726137367
122,2001,24,0.0821190034813927
122,2001,25,0.0923745298398833
122,2001,26,0.100278723488503
122,2002,1,0.0060766691439424
122,2002,2,0.00395532554954829
122,2002,3,0.00309726891696123
122,2002,4,0.00350707011693988
122,2002,5,0.00596271249752256
122,2002,6,0.0116314262051599
122,2002,7,0.0192602404619675
122,2002,8,0.0243005059215269
122,2002,9,0.0262190560141521
122,2002,10,0.0273281384051185
122,2002,11,0.0290055204506014
122,2002,12,0.0316026701176125
122,2002,13,0.0354207860900906
122,2002,14,0.0397554063424803
122,2002,15,0.0430602267026368
122,2002,16,0.0442613898654473
122,2002,17,0.0450049449428764
122,2002,18,0.0476531995434847
122,2002,19,0.0536025788163264
122,2002,20,0.0622381125313912
122,2002,21,0.0721680763968607
122,2002,22,0.0806683946713972
122,2002,23,0.083738878066419
122,2002,24,0.078257165532204
122,2002,25,0.0671063552944223
122,2002,26,0.0551178814029099
122,2003,1,0.000746503061182126
122,2003,2,0.00112589903594845
122,2003,3,0.00164299305582807
122,2003,4,0.00224467703215312
122,2003,5,0.0028253641655
122,2003,6,0.00333995872439208
122,2003,7,0.00379954461105028
122,2003,8,0.00435372095025583
122,2003,9,0.00539041408987012
122,2003,10,0.00767680921154607
122,2003,11,0.0120526433441869
122,2003,12,0.0186827683468217
122,2003,13,0.0260611899587669
122,2003,14,0.0331035833489526
122,2003,15,0.0401782055391204
122,2003,16,0.0479372807014541
122,2003,17,0.0546444584024592
122,2003,18,0.057311632900977
122,2003,19,0.0564990922307815
122,2003,20,0.0586095758780113
122,2003,21,0.0715325638038401
122,2003,22,0.0974834069975132
122,2003,23,0.122165951324367
122,2003,24,0.118306571229442
122,2003,25,0.0906015108620582
122,2003,26,0.0616836811935224
122,2004,1,0.00194412019413975
122,2004,2,0.00421831370272332
122,2004,3,0.0067513784550494
122,2004,4,0.00589054627900479
122,2004,5,0.00282816765268894
122,2004,6,0.00145031553010266
122,2004,7,0.00163905880437323
122,2004,8,0.00442798245102064
122,2004,9,0.0147483905651341
122,2004,10,0.0315027765918204
122,2004,11,0.0400979412671571
122,2004,12,0.0410890701578071
122,2004,13,0.0438772693751268
122,2004,14,0.0480384988601016
122,2004,15,0.048228629238774
122,2004,16,0.041910799194339
122,2004,17,0.0347578781185559
122,2004,18,0.031156353157637
122,2004,19,0.0323635221148161
122,2004,20,0.0383640970827041
122,2004,21,0.0506295536678408
122,2004,22,0.0698606491668203
122,2004,23,0.0915944108383265
122,2004,24,0.104874846484704
122,2004,25,0.106328492232116
122,2004,26,0.101426938817117
122,2005,1,0.00260492445028964
122,2005,2,0.00205713579299904
122,2005,3,0.0018678119301274
122,2005,4,0.00224007186925462
122,2005,5,0.00358186771158722
122,2005,6,0.00587615126029433
122,2005,7,0.00742221147738537
122,2005,8,0.00713383410934757
122,2005,9,0.00708910457905075
122,2005,10,0.00977103604021631
122,2005,11,0.0175874250520323
122,2005,12,0.0309742667790442
122,2005,13,0.0420109879355276
122,2005,14,0.0464858700775512
122,2005,15,0.0492864575235772
122,2005,16,0.0549880898274665
122,2005,17,0.0584255229774491
122,2005,18,0.0518173869684969
122,2005,19,0.0391617479158207
122,2005,20,0.0326130628559055
122,2005,21,0.0388221511385165
122,2005,22,0.0629944057232703
122,2005,23,0.101821602150183
122,2005,24,0.123175167067608
122,2005,25,0.111979068394992
122,2005,26,0.0882126383920057
122,2006,1,0.0042853180778254
122,2006,2,0.00384240543892531
122,2006,3,0.00378770628571641
122,2006,4,0.00451044739183748
122,2006,5,0.00652787708749808
122,2006,6,0.00960289835045945
122,2006,7,0.0117954059803437
122,2006,8,0.0117028388757156
122,2006,9,0.0109595185017406
122,2006,10,0.0113426596749534
122,2006,11,0.0137488849263867
122,2006,12,0.0193964709791495
122,2006,13,0.0311594044280628
122,2006,14,0.0514192024303929
122,2006,15,0.0764455611648936
122,2006,16,0.0933363170062463
122,2006,17,0.095333601805624
122,2006,18,0.0846634718232506
122,2006,19,0.0689905134216844
122,2006,20,0.0557432175909399
122,2006,21,0.048227342464583
122,2006,22,0.0459876833425976
122,2006,23,0.0477263221593042
122,2006,24,0.0531150228068493
122,2006,25,0.0620579454841806
122,2006,26,0.0742919625008394
122,2007,1,0.00275875972636588
122,2007,2,0.00470711102957287
122,2007,3,0.00777796502240872
122,2007,4,0.0120533004167206
122,2007,5,0.0168787028886063
122,2007,6,0.0203625199070492
122,2007,7,0.0202321463461432
122,2007,8,0.0179122844566858
122,2007,9,0.0176379230391299
122,2007,10,0.023698779290984
122,2007,11,0.0397595819243771
122,2007,12,0.0630805875246369
122,2007,13,0.0753368202818635
122,2007,14,0.0724986725174188
122,2007,15,0.0666975464827411
122,2007,16,0.065485642176257
122,2007,17,0.0642740516357879
122,2007,18,0.0573295270713245
122,2007,19,0.0460282791500763
122,2007,20,0.0376326023816373
122,2007,21,0.0356068767851316
122,2007,22,0.0391083304951162
122,2007,23,0.0448976263304611
122,2007,24,0.0488740753162488
122,2007,25,0.0499391122334288
122,2007,26,0.0494311755698265
122,2008,1,0.00680781560699938
122,2008,2,0.00437096988977179
122,2008,3,0.00317822003869878
122,2008,4,0.00296244275864805
122,2008,5,0.00370096936129717
122,2008,6,0.00548538528329712
122,2008,7,0.0083743136666362
122,2008,8,0.012008614591949
122,2008,9,0.0156115280602724
122,2008,10,0.0179158576247949
122,2008,11,0.018870513734696
122,2008,12,0.0197867475362479
122,2008,13,0.0221541329411323
122,2008,14,0.0265853138771787
122,2008,15,0.0335373051757954
122,2008,16,0.0433729084507425
122,2008,17,0.0551683378327692
122,2008,18,0.0660494097965942
122,2008,19,0.0734674432874133
122,2008,20,0.0786133934840695
122,2008,21,0.0839451456030575
122,2008,22,0.0890527653440856
122,2008,23,0.0901681951998585
122,2008,24,0.0841199617092425
122,2008,25,0.0731929113512538
122,2008,26,0.0614993977934983
122,2009,1,0.00536846539359006
122,2009,2,0.00455233802267045
122,2009,3,0.00407274728707686
122,2009,4,0.00405458302739462
122,2009,5,0.00451026541025671
122,2009,6,0.00507790460170085
122,2009,7,0.00519599588930224
122,2009,8,0.0049489743245045
122,2009,9,0.00523094746403931
122,2009,10,0.0072459414941332
122,2009,11,0.0126062838657325
122,2009,12,0.0230710925952662
122,2009,13,0.0379587016153397
122,2009,14,0.0543974284640737
122,2009,15,0.0687182100714963
122,2009,16,0.0771485902294515
122,2009,17,0.0767423384868989
122,2009,18,0.0673682039813644
122,2009,19,0.0552412114398069
122,2009,20,0.0492125393866628
122,2009,21,0.0552219100857964
122,2009,22,0.0738380862234248
122,2009,23,0.0933487840257526
122,2009,24,0.0905567168250829
122,2009,25,0.0685268854208074
122,2009,26,0.0457848543683742
122,2010,1,0.00321339562945452
122,2010,2,0.00355985885557308
122,2010,3,0.00389988343590344
122,2010,4,0.00417871489416724
122,2010,5,0.00444913637815911
122,2010,6,0.00505877234078192
122,2010,7,0.00662468467088872
122,2010,8,0.00966635422479726
122,2010,9,0.0134094423982467
122,2010,10,0.0152698528857061
122,2010,11,0.0153456516411367
122,2010,12,0.0168557326890708
122,2010,13,0.0239529590579955
122,2010,14,0.0399377090087498
122,2010,15,0.0645934883901738
122,2010,16,0.0875880572375112
122,2010,17,0.0978256201876084
122,2010,18,0.0905309271880531
122,2010,19,0.0732137224771197
122,2010,20,0.0587184148967008
122,2010,21,0.0530066652634782
122,2010,22,0.0547089810585755
122,2010,23,0.0595762339014102
122,2010,24,0.0634674132489595
122,2010,25,0.0653079318360218
122,2010,26,0.0660403962037569
122,2011,1,0.00308470581067787
122,2011,2,0.00487285151286741
122,2011,3,0.00733650908830986
122,2011,4,0.0100346154198925
122,2011,5,0.0120244140483242
122,2011,6,0.0124760231029661
122,2011,7,0.0111359827683594
122,2011,8,0.00908053059172926
122,2011,9,0.00775755291055034
122,2011,10,0.00793131310273064
122,2011,11,0.0100708223988614
122,2011,12,0.0154911791776438
122,2011,13,0.02766477012076
122,2011,14,0.0500802746799679
122,2011,15,0.0776852819638665
122,2011,16,0.0920884894254925
122,2011,17,0.086772333503599
122,2011,18,0.0695208031965058
122,2011,19,0.0519798681786075
122,2011,20,0.0414288054100428
122,2011,21,0.0400475276632187
122,2011,22,0.0468187342317651
122,2011,23,0.0588898658765428
122,2011,24,0.0714551892710598
122,2011,25,0.0822028889934271
122,2011,26,0.0920686675522317
122,2012,1,0.00250886829158521
122,2012,2,0.00285957576068096
122,2012,3,0.00303044684223572
122,2012,4,0.00277797396064803
122,2012,5,0.00225326294567582
122,2012,6,0.0020184694774386
122,2012,7,0.00253562864262185
122,2012,8,0.00446705948908071
122,2012,9,0.00837439902337383
122,2012,10,0.0127793060174978
122,2012,11,0.0159465645508041
122,2012,12,0.0194884909852574
122,2012,13,0.0268610149617696
122,2012,14,0.0379647377619033
122,2012,15,0.0460890129977928
122,2012,16,0.0434460193025088
122,2012,17,0.03581130773648
122,2012,18,0.0302053784064604
122,2012,19,0.0290461680556641
122,2012,20,0.0328790543460398
122,2012,21,0.0447205166584588
122,2012,22,0.0683749837377853
122,2012,23,0.10194520541396
122,2012,24,0.130470253379852
122,2012,25,0.14444350491156
122,2012,26,0.148702796342866
122,2013,1,0.00126704075424283
122,2013,2,0.00270682707480014
122,2013,3,0.00510975792858871
122,2013,4,0.00753471962175959
122,2013,5,0.00822832810650557
122,2013,6,0.00730668121543283
122,2013,7,0.00590394608820667
122,2013,8,0.00493902863756421
122,2013,9,0.00496158767634586
122,2013,10,0.00681293883116225
122,2013,11,0.0115588141075239
122,2013,12,0.0188751709851494
122,2013,13,0.0243423046705418
122,2013,14,0.0275858447228794
122,2013,15,0.0339756299016647
122,2013,16,0.0514017634220257
122,2013,17,0.0832912445039713
122,2013,18,0.120460270096032
122,2013,19,0.13826132615684
122,2013,20,0.123832179772919
122,2013,21,0.0864329993908937
122,2013,22,0.0531907336788745
122,2013,23,0.0363702655906854
122,2013,24,0.0339305664097346
122,2013,25,0.0419594486511265
122,2013,26,0.0597605820045299
122,2014,1,0.00349597825384839
122,2014,2,0.00280303118019588
122,2014,3,0.00248364594179964
122,2014,4,0.002686328089539
122,2014,5,0.0036389340931966
122,2014,6,0.00542536571687145
122,2014,7,0.00770021634084994
122,2014,8,0.0100291927870865
122,2014,9,0.0130987548470196
122,2014,10,0.0186878173796592
122,2014,11,0.0282154565675189
122,2014,12,0.0404943139051397
122,2014,13,0.0503953524749373
122,2014,14,0.0544909923784269
122,2014,15,0.0529922238614357
122,2014,16,0.0485387457456846
122,2014,17,0.0453304393311674
122,2014,18,0.0469539004333913
122,2014,19,0.0551120356066715
122,2014,20,0.0679517569174176
122,2014,21,0.0810504176536422
122,2014,22,0.0888989633353414
122,2014,23,0.0876029016679389
122,2014,24,0.0762635314770859
122,2014,25,0.0602738813484734
122,2014,26,0.0453858226656609
122,2015,1,0.00879389026601738
122,2015,2,0.00705061478075728
122,2015,3,0.00595589199509077
122,2015,4,0.00558391229004783
122,2015,5,0.00594962946950818
122,2015,6,0.0069514182286759
122,2015,7,0.00853685551237097
122,2015,8,0.0108518390870239
122,2015,9,0.0145074761826866
122,2015,10,0.0206522124487166
122,2015,11,0.0298415218349286
122,2015,12,0.0401272179859776
122,2015,13,0.0469737858675471
122,2015,14,0.0503093274317655
122,2015,15,0.0539446640088226
122,2015,16,0.0607438443296802
122,2015,17,0.0666998221616816
122,2015,18,0.0649851396625807
122,2015,19,0.055865607258657
122,2015,20,0.0483595887049869
122,2015,21,0.048313130122846
122,2015,22,0.0557662179819907
122,2015,23,0.0662301170163544
122,2015,24,0.0727146783363046
122,2015,25,0.0733586748823534
122,2015,26,0.0709329221526279
122,2016,1,0.00113342539863462
122,2016,2,0.000866249130596419
122,2016,3,0.000827616028448684
122,2016,4,0.00123411961588476
122,2016,5,0.00294139023953905
122,2016,6,0.00757229425169815
122,2016,7,0.0136353266808775
122,2016,8,0.0149128834647331
122,2016,9,0.012075663195356
122,2016,10,0.00895464528063654
122,2016,11,0.00715515107941414
122,2016,12,0.00701897787747381
122,2016,13,0.00936040048103191
122,2016,14,0.0160710114923151
122,2016,15,0.0318610911638586
122,2016,16,0.0637858988415108
122,2016,17,0.104893316989149
122,2016,18,0.114163481622428
122,2016,19,0.0816069033122769
122,2016,20,0.0525091133817154
122,2016,21,0.0422576309612905
122,2016,22,0.0459374759269339
122,2016,23,0.0585867152669336
122,2016,24,0.0765184484972267
122,2016,25,0.0984423782696061
122,2016,26,0.125678391550431
122,2017,1,0.00314141692559193
122,2017,2,0.00401091624061486
122,2017,3,0.00519722143485564
122,2017,4,0.00693520756856632
122,2017,5,0.00946110280664542
122,2017,6,0.0125110353956827
122,2017,7,0.0151437692094544
122,2017,8,0.016706022314982
122,2017,9,0.0177785916686077
122,2017,10,0.0193445379821608
122,2017,11,0.0222566812721717
122,2017,12,0.0275637745176216
122,2017,13,0.0370102617822791
122,2017,14,0.0512159441859656
122,2017,15,0.0680528623255887
122,2017,16,0.0812883164098066
122,2017,17,0.0828832549427866
122,2017,18,0.0687839322101128
122,2017,19,0.048880000138882
122,2017,20,0.0364463931965627
122,2017,21,0.0349988794787491
122,2017,22,0.043290859829241
122,2017,23,0.0577862167375013
122,2017,24,0.0706279474718731
122,2017,25,0.0776734172830004
122,2017,26,0.0810114366706959
122,2018,1,0.0101014669125478
122,2018,2,0.00837669632984411
122,2018,3,0.00705634924128292
122,2018,4,0.00613453448609595
122,2018,5,0.00571078940648916
122,2018,6,0.0061732834167996
122,2018,7,0.00841426291568527
122,2018,8,0.0138162462528418
122,2018,9,0.0225204094717539
122,2018,10,0.0303014594649616
122,2018,11,0.0342355622659774
122,2018,12,0.0376286808811375
122,2018,13,0.045394414644726
122,2018,14,0.0577828617078706
122,2018,15,0.0705691000763569
122,2018,16,0.0770356746753986
122,2018,17,0.075102413846549
122,2018,18,0.0661777694434857
122,2018,19,0.0545311382576332
122,2018,20,0.0449839099122206
122,2018,21,0.0398025712075484
122,2018,22,0.0389622391950133
122,2018,23,0.0421114985724941
122,2018,24,0.0499793435026761
122,2018,25,0.0635281013743308
122,2018,26,0.0835692225382796
122,2019,1,0.00357772360306919
122,2019,2,0.00406219137271365
122,2019,3,0.0044940047188078
122,2019,4,0.00472089108856829
122,2019,5,0.00472529435309804
122,2019,6,0.00480812572709242
122,2019,7,0.00534117520304905
122,2019,8,0.00671351838915078
122,2019,9,0.00949754134034236
122,2019,10,0.014930912660457
122,2019,11,0.0242583797245186
122,2019,12,0.0364470246411773
122,2019,13,0.0462143287391466
122,2019,14,0.0505806527660876
122,2019,15,0.0508472669051654
122,2019,16,0.0497920872275154
122,2019,17,0.0498863424340733
122,2019,18,0.0535801134464047
122,2019,19,0.062068392877113
122,2019,20,0.0732661791566975
122,2019,21,0.0829372200935282
122,2019,22,0.0871339255947995
122,2019,23,0.0842345071291382
122,2019,24,0.0745896780666329
122,2019,25,0.0617885058958581
122,2019,26,0.0495040168457951
122,2020,1,0.00257091002624641
122,2020,2,0.005340700684746
122,2020,3,0.00977068721720498
122,2020,4,0.0138705123235165
122,2020,5,0.0145593758194288
122,2020,6,0.0126897329665383
122,2020,7,0.0105238195826879
122,2020,8,0.00937939247861798
122,2020,9,0.00997843489928709
122,2020,10,0.013891090276503
122,2020,11,0.0240693745799544
122,2020,12,0.0450561448191765
122,2020,13,0.0791924074911622
122,2020,14,0.11541161703624
122,2020,15,0.123847395947797
122,2020,16,0.0939967656167797
122,2020,17,0.0607401957592189
122,2020,18,0.0418152651626964
122,2020,19,0.0347920474512346
122,2020,20,0.0340975909988602
122,2020,21,0.0377906679270981
122,2020,22,0.0439640646362964
122,2020,23,0.0483947270719092
122,2020,24,0.046006057069471
122,2020,25,0.0383399951175838
122,2020,26,0.0299110270397446
122,2021,1,0.00362113556471064
122,2021,2,0.00327651438004928
122,2021,3,0.00307060902123882
122,2021,4,0.00308642227030383
122,2021,5,0.00335428596855674
122,2021,6,0.00375548641022305
122,2021,7,0.00410968571411467
122,2021,8,0.00454480717682426
122,2021,9,0.00580010650885266
122,2021,10,0.00962010492935696
122,2021,11,0.0186293451666615
122,2021,12,0.0327047988660585
122,2021,13,0.0425057874370726
122,2021,14,0.0448963032955551
122,2021,15,0.0468852200465551
122,2021,16,0.05492497078778
122,2021,17,0.0669878138698477
122,2021,18,0.0762407092313035
122,2021,19,0.0775983664968801
122,2021,20,0.0750772624849394
122,2021,21,0.073823115462588
122,2021,22,0.0745967515754321
122,2021,23,0.0746371203427552
122,2021,24,0.0714646940724936
122,2021,25,0.0656714944856841
122,2021,26,0.0591170884341623
123,1976,1,0.0016625601009009
123,1976,2,0.00189731879914028
123,1976,3,0.00216473622831723
123,1976,4,0.00246649351762312
123,1976,5,0.00280267918061518
123,1976,6,0.00317073674289276
123,1976,7,0.00356376452003058
123,1976,8,0.00397753893682152
123,1976,9,0.00449486848569907
123,1976,10,0.00531171930566587
123,1976,11,0.00673892478161723
123,1976,12,0.00919277557523864
123,1976,13,0.0134195334269333
123,1976,14,0.0207507389640297
123,1976,15,0.0333612574963575
123,1976,16,0.0545182294612197
123,1976,17,0.0852446569442426
123,1976,18,0.117151116327397
123,1976,19,0.132981476027279
123,1976,20,0.128545120147297
123,1976,21,0.111610987210825
123,1976,22,0.0899594886401908
123,1976,23,0.067396298706839
123,1976,24,0.0469338841438881
123,1976,25,0.0309016231385107
123,1976,26,0.0197814731904275
123,1977,1,4.4470276919667e-07
123,1977,2,1.30262907954898e-06
123,1977,3,3.8140029373545e-06
123,1977,4,1.11573684846271e-05
123,1977,5,3.26194325231923e-05
123,1977,6,9.54711092347436e-05
123,1977,7,0.000280186819010355
123,1977,8,0.000818524553511907
123,1977,9,0.00233871179202131
123,1977,10,0.00637287214977824
123,1977,11,0.014883094421278
123,1977,12,0.0253954088938171
123,1977,13,0.0282837259054936
123,1977,14,0.0239795892483134
123,1977,15,0.0198016464281731
123,1977,16,0.0191638326954184
123,1977,17,0.021914802376021
123,1977,18,0.0289217113798006
123,1977,19,0.0426199969891658
123,1977,20,0.0668721487236625
123,1977,21,0.10609295820641
123,1977,22,0.153625676734604
123,1977,23,0.175403880379403
123,1977,24,0.139445823957177
123,1977,25,0.0820799295547104
123,1977,26,0.0415606695472026
123,1978,1,1.35965091665905e-05
123,1978,2,2.34375510314439e-05
123,1978,3,4.04017913768168e-05
123,1978,4,6.96459807918247e-05
123,1978,5,0.000120055875556312
123,1978,6,0.000206922921896193
123,1978,7,0.000356542407837357
123,1978,8,0.000614027983940108
123,1978,9,0.00105654311367056
123,1978,10,0.00181540816870655
123,1978,11,0.0031066784962397
123,1978,12,0.00527360250843672
123,1978,13,0.00884159610226912
123,1978,14,0.014554987854358
123,1978,15,0.0233755237013535
123,1978,16,0.036410911703636
123,1978,17,0.0547736232715264
123,1978,18,0.0792374200746317
123,1978,19,0.107894816289079
123,1978,20,0.13180039012056
123,1978,21,0.137732081123733
123,1978,22,0.123465488221239
123,1978,23,0.0994312950658834
123,1978,24,0.0752734430217527
123,1978,25,0.0550106577640197
123,1978,26,0.0395009023773078
123,1979,1,8.13307680405909e-05
123,1979,2,0.000172712338582182
123,1979,3,0.000369995327095866
123,1979,4,0.000806505706570393
123,1979,5,0.00175733266782744
123,1979,6,0.00355835769583227
123,1979,7,0.00619091011166727
123,1979,8,0.00896475333226732
123,1979,9,0.011044221235727
123,1979,10,0.0118648810698342
123,1979,11,0.0113575301101126
123,1979,12,0.00987827698431064
123,1979,13,0.00805109514546885
123,1979,14,0.0067575596294949
123,1979,15,0.00656226356259087
123,1979,16,0.00815549015446433
123,1979,17,0.0137182488159603
123,1979,18,0.0326647957268555
123,1979,19,0.095465231220867
123,1979,20,0.222039763595147
123,1979,21,0.265959277305839
123,1979,22,0.160505432772331
123,1979,23,0.0682683788993614
123,1979,24,0.0281281280673682
123,1979,25,0.0122220253173261
123,1979,26,0.00545550243905782
123,1980,1,1.33243381774292e-17
123,1980,2,1.33243381774292e-17
123,1980,3,1.33243381774292e-17
123,1980,4,1.33243381774292e-17
123,1980,5,1.33243381774292e-17
123,1980,6,0.00426042390068786
123,1980,7,0.00347183907138811
123,1980,8,0.000896436513905521
123,1980,9,0.0050349000652114
123,1980,10,0.0317104554978395
123,1980,11,0.0700781783881884
123,1980,12,0.0544314848465167
123,1980,13,0.0169207471638694
123,1980,14,0.00440801477585726
123,1980,15,0.00248920432883033
123,1980,16,0.00525176955344196
123,1980,17,0.0221819857301545
123,1980,18,0.0820300996625788
123,1980,19,0.163742699368201
123,1980,20,0.18519274795
123,1980,21,0.131189679902229
123,1980,22,0.0716529734957555
123,1980,23,0.04076347809815
123,1980,24,0.0315924788419559
123,1980,25,0.0329170791786723
123,1980,26,0.0397833236665662
123,1981,1,1.17630235553825e-16
123,1981,2,1.23494872549397e-15
123,1981,3,2.66211555381577e-14
123,1981,4,5.88751629824049e-13
123,1981,5,1.32229706930691e-11
123,1981,6,2.84497348578016e-10
123,1981,7,5.52296856139013e-09
123,1981,8,1.04516226560325e-07
123,1981,9,2.44097102061893e-06
123,1981,10,8.44770931404139e-05
123,1981,11,0.00253464262443662
123,1981,12,0.0242585039378603
123,1981,13,0.0348178372163906
123,1981,14,0.0145016106346399
123,1981,15,0.0055446212694499
123,1981,16,0.00450111998255425
123,1981,17,0.00727873704887056
123,1981,18,0.0187055929075662
123,1981,19,0.0578948597048247
123,1981,20,0.151021360035868
123,1981,21,0.234606710769406
123,1981,22,0.206296331446786
123,1981,23,0.126130710575562
123,1981,24,0.0655064029150111
123,1981,25,0.0316093546345656
123,1981,26,0.0147045758945148
123,1982,1,1.70604144238924e-17
123,1982,2,1.70604144238924e-17
123,1982,3,1.66432218048106e-16
123,1982,4,1.96028148972094e-14
123,1982,5,2.15472449753621e-12
123,1982,6,2.87135897617755e-10
123,1982,7,6.06647957296005e-08
123,1982,8,1.42715773429108e-05
123,1982,9,0.00127961384018846
123,1982,10,0.0158709738748767
123,1982,11,0.0311172403480252
123,1982,12,0.0230986892324213
123,1982,13,0.014488624841096
123,1982,14,0.0107770578019501
123,1982,15,0.011352589890493
123,1982,16,0.0181949888742548
123,1982,17,0.0351757670860605
123,1982,18,0.0617450355537145
123,1982,19,0.0855496421020367
123,1982,20,0.101683355603154
123,1982,21,0.114336119411037
123,1982,22,0.123416603277282
123,1982,23,0.120759685329861
123,1982,24,0.101866528705061
123,1982,25,0.0759832707839355
123,1982,26,0.0532898809131022
123,1983,1,7.22606160436991e-06
123,1983,2,1.81483513395771e-05
123,1983,3,4.52678122813163e-05
123,1983,4,0.000111375153478705
123,1983,5,0.000269744026366113
123,1983,6,0.000648302949573851
123,1983,7,0.00155978413825299
123,1983,8,0.00372370298726005
123,1983,9,0.00856737100341807
123,1983,10,0.018265070688159
123,1983,11,0.031247511477713
123,1983,12,0.0347252612150806
123,1983,13,0.0223611832592054
123,1983,14,0.0128954303133229
123,1983,15,0.0124563131317703
123,1983,16,0.027933700335708
123,1983,17,0.0850773031775198
123,1983,18,0.177533545305521
123,1983,19,0.183904041021693
123,1983,20,0.120091299094447
123,1983,21,0.0656635232631558
123,1983,22,0.0376143316251044
123,1983,23,0.0268206656363139
123,1983,24,0.0275262898396556
123,1983,25,0.0384118436967521
123,1983,26,0.0625217644353029
123,1984,1,2.12948219664393e-06
123,1984,2,3.90782379635374e-06
123,1984,3,7.17123988925642e-06
123,1984,4,1.31598263747937e-05
123,1984,5,2.41490659669949e-05
123,1984,6,4.43140055360077e-05
123,1984,7,8.13143548223503e-05
123,1984,8,0.00014919145703882
123,1984,9,0.000273653762542818
123,1984,10,0.000501716617211322
123,1984,11,0.000919019129587354
123,1984,12,0.00168088662220864
123,1984,13,0.00306604811957727
123,1984,14,0.00555235440766568
123,1984,15,0.00992565786675004
123,1984,16,0.0173602275274413
123,1984,17,0.0291729927777263
123,1984,18,0.0461811419100309
123,1984,19,0.0678067154599537
123,1984,20,0.0915207612435745
123,1984,21,0.112669307385662
123,1984,22,0.126780241418583
123,1984,23,0.131800054233706
123,1984,24,0.128117870280165
123,1984,25,0.118786330425744
123,1984,26,0.107559683556249
123,1985,1,0.0715723264238608
123,1985,2,0.0460561640120948
123,1985,3,0.028719004400053
123,1985,4,0.0168228162273766
123,1985,5,0.00956189342065431
123,1985,6,0.00622250521170165
123,1985,7,0.00553592380889796
123,1985,8,0.00693827652371437
123,1985,9,0.010646309163983
123,1985,10,0.0172665260091657
123,1985,11,0.0264184541285941
123,1985,12,0.034775803829474
123,1985,13,0.0367851420991641
123,1985,14,0.0333200332207438
123,1985,15,0.0288329700059866
123,1985,16,0.026407319025256
123,1985,17,0.0277961839441642
123,1985,18,0.036312440208562
123,1985,19,0.0566739313989428
123,1985,20,0.0851172494809095
123,1985,21,0.0986764028217803
123,1985,22,0.0866070050782301
123,1985,23,0.0671668576406653
123,1985,24,0.0532457496627303
123,1985,25,0.0444458922588105
123,1985,26,0.0380768199944843
123,1986,1,0.000327212774523008
123,1986,2,0.000500409666634534
123,1986,3,0.000768082076009644
123,1986,4,0.001187500873215
123,1986,5,0.00183617174873966
123,1986,6,0.00275679894393258
123,1986,7,0.00389507746726354
123,1986,8,0.00518871315078579
123,1986,9,0.00678429340825632
123,1986,10,0.00903872285489536
123,1986,11,0.0120292747332005
123,1986,12,0.0151084603580601
123,1986,13,0.0172789420677803
123,1986,14,0.01960162651201
123,1986,15,0.0250610729393088
123,1986,16,0.0386509254800935
123,1986,17,0.0648096018061359
123,1986,18,0.103327235395633
123,1986,19,0.141824685695294
123,1986,20,0.160141387472166
123,1986,21,0.143211311147705
123,1986,22,0.102797076653357
